,b1,b2,b3,b4,b5
1448,570.0,513.0,457.0,618.0,415.0
1449,570.0,513.0,457.0,618.0,415.0
1450,570.0,513.0,457.0,618.0,415.0
1451,570.0,513.0,457.0,618.0,415.0
1452,570.0,513.0,457.0,618.0,415.0
1453,570.0,513.0,457.0,618.0,415.0
1454,570.0,513.0,457.0,618.0,415.0
1455,570.0,513.0,457.0,618.0,415.0
1456,570.0,513.0,457.0,618.0,415.0
1457,570.0,513.0,457.0,618.0,415.0
1458,570.0,513.0,457.0,618.0,415.0
1459,570.0,513.0,457.0,618.0,415.0
1460,570.0,513.0,457.0,618.0,415.0
1461,570.0,513.0,457.0,618.0,415.0
1462,570.0,513.0,457.0,618.0,415.0
1463,570.0,513.0,457.0,618.0,415.0
1464,570.0,513.0,457.0,618.0,415.0
1465,570.0,513.0,457.0,618.0,415.0
1466,570.0,513.0,457.0,618.0,415.0
1467,570.0,513.0,457.0,618.0,415.0
1468,570.0,513.0,457.0,618.0,415.0
1469,570.0,513.0,457.0,618.0,415.0
1470,570.0,513.0,457.0,618.0,415.0
1471,570.0,513.0,457.0,618.0,415.0
1472,570.0,513.0,457.0,618.0,415.0
1473,570.0,513.0,457.0,618.0,415.0
1474,570.0,513.0,457.0,618.0,415.0
1475,570.0,513.0,457.0,618.0,415.0
1476,570.0,513.0,457.0,618.0,415.0
1477,570.0,513.0,457.0,618.0,415.0
1478,570.0,513.0,457.0,618.0,415.0
1479,570.0,513.0,457.0,618.0,415.0
1480,570.0,513.0,457.0,618.0,415.0
1481,570.0,513.0,457.0,618.0,415.0
1482,570.0,513.0,457.0,618.0,415.0
1483,570.0,513.0,457.0,618.0,415.0
1484,570.0,513.0,457.0,618.0,415.0
1485,570.0,513.0,457.0,618.0,415.0
1486,570.0,513.0,457.0,618.0,415.0
1487,570.0,513.0,457.0,618.0,415.0
1488,570.0,513.0,457.0,618.0,415.0
1489,570.0,513.0,457.0,618.0,415.0
1490,570.0,513.0,457.0,618.0,415.0
1491,570.0,513.0,457.0,618.0,415.0
1492,570.0,513.0,457.0,618.0,415.0
1493,570.0,513.0,457.0,618.0,415.0
1494,570.0,513.0,457.0,618.0,415.0
1495,570.0,513.0,457.0,618.0,415.0
1496,570.0,513.0,457.0,618.0,415.0
1497,570.0,513.0,457.0,618.0,415.0
1498,570.0,513.0,457.0,618.0,415.0
1499,570.0,513.0,457.0,618.0,415.0
1500,570.0,513.0,457.0,618.0,415.0
1501,570.0,513.0,457.0,618.0,415.0
1502,570.0,513.0,457.0,618.0,415.0
1503,570.0,513.0,457.0,618.0,415.0
1504,570.0,513.0,457.0,618.0,415.0
1505,570.0,513.0,457.0,618.0,415.0
1506,570.0,513.0,457.0,618.0,415.0
1507,570.0,513.0,457.0,618.0,415.0
1508,570.0,513.0,457.0,618.0,415.0
1509,570.0,513.0,457.0,618.0,415.0
1510,570.0,513.0,457.0,618.0,415.0
1511,570.0,513.0,457.0,618.0,415.0
1512,570.0,513.0,457.0,618.0,415.0
1513,570.0,513.0,457.0,618.0,415.0
1514,570.0,513.0,457.0,618.0,415.0
1515,570.0,513.0,457.0,618.0,415.0
1516,570.0,513.0,457.0,618.0,415.0
1517,570.0,513.0,457.0,618.0,415.0
1518,570.0,513.0,457.0,618.0,415.0
1519,570.0,513.0,457.0,618.0,415.0
1520,570.0,513.0,457.0,618.0,415.0
1521,570.0,513.0,457.0,618.0,415.0
1522,570.0,513.0,457.0,618.0,415.0
1523,570.0,513.0,457.0,618.0,415.0
1524,570.0,513.0,457.0,618.0,415.0
1525,570.0,513.0,457.0,618.0,415.0
1526,570.0,513.0,457.0,618.0,415.0
1527,570.0,513.0,457.0,618.0,415.0
1528,570.0,513.0,457.0,618.0,415.0
1529,570.0,513.0,457.0,618.0,415.0
1530,570.0,513.0,457.0,618.0,415.0
1531,570.0,513.0,457.0,618.0,415.0
1532,570.0,513.0,457.0,618.0,415.0
1533,570.0,513.0,457.0,618.0,415.0
1534,570.0,513.0,457.0,618.0,415.0
1535,570.0,513.0,457.0,618.0,415.0
1536,570.0,513.0,457.0,618.0,415.0
1537,570.0,513.0,457.0,618.0,415.0
1538,570.0,513.0,457.0,618.0,415.0
1539,570.0,513.0,457.0,618.0,415.0
1540,570.0,513.0,457.0,618.0,415.0
1541,570.0,513.0,457.0,618.0,415.0
1542,570.0,513.0,457.0,618.0,415.0
1543,570.0,513.0,457.0,618.0,415.0
1544,570.0,513.0,457.0,618.0,415.0
1545,570.0,513.0,457.0,618.0,415.0
1546,570.0,513.0,457.0,618.0,415.0
1547,570.0,513.0,457.0,618.0,415.0
1548,570.0,513.0,457.0,618.0,415.0
1549,570.0,513.0,457.0,618.0,415.0
1550,570.0,513.0,457.0,618.0,415.0
1551,570.0,513.0,457.0,618.0,415.0
1552,570.0,513.0,457.0,618.0,415.0
1553,570.0,513.0,457.0,618.0,415.0
1554,570.0,513.0,457.0,618.0,415.0
1555,570.0,513.0,457.0,618.0,415.0
1556,570.0,513.0,457.0,618.0,415.0
1557,570.0,513.0,457.0,618.0,415.0
1558,570.0,513.0,457.0,618.0,415.0
1559,570.0,513.0,457.0,618.0,415.0
1560,570.0,513.0,457.0,618.0,415.0
1561,570.0,513.0,457.0,618.0,415.0
1562,570.0,513.0,457.0,618.0,415.0
1563,570.0,513.0,457.0,618.0,415.0
1564,570.0,513.0,457.0,618.0,415.0
1565,570.0,513.0,457.0,618.0,415.0
1566,570.0,513.0,457.0,618.0,415.0
1567,570.0,513.0,457.0,618.0,415.0
1568,570.0,513.0,457.0,618.0,415.0
1569,570.0,513.0,457.0,618.0,415.0
1570,570.0,513.0,457.0,618.0,415.0
1571,570.0,513.0,457.0,618.0,415.0
1572,570.0,513.0,457.0,618.0,415.0
1573,570.0,513.0,457.0,618.0,415.0
1574,570.0,513.0,457.0,618.0,415.0
1575,570.0,513.0,457.0,618.0,415.0
1576,570.0,513.0,457.0,618.0,415.0
1577,570.0,513.0,457.0,618.0,415.0
1578,570.0,513.0,457.0,618.0,415.0
1579,570.0,513.0,457.0,618.0,415.0
1580,570.0,513.0,457.0,618.0,415.0
1581,570.0,513.0,457.0,618.0,415.0
1582,570.0,513.0,457.0,618.0,415.0
1583,570.0,513.0,457.0,618.0,415.0
1584,570.0,513.0,457.0,618.0,415.0
1585,570.0,513.0,457.0,618.0,415.0
1586,570.0,513.0,457.0,618.0,415.0
1587,570.0,513.0,457.0,618.0,415.0
1588,570.0,513.0,457.0,618.0,415.0
1589,570.0,513.0,457.0,618.0,415.0
1590,570.0,513.0,457.0,618.0,415.0
1591,570.0,513.0,457.0,618.0,415.0
1592,570.0,513.0,457.0,618.0,415.0
1593,570.0,513.0,457.0,618.0,415.0
1594,570.0,513.0,457.0,618.0,415.0
1595,570.0,513.0,457.0,618.0,415.0
1596,570.0,513.0,457.0,618.0,415.0
1597,570.0,513.0,457.0,618.0,415.0
1598,570.0,513.0,457.0,618.0,415.0
1599,570.0,513.0,457.0,618.0,415.0
1600,570.0,513.0,457.0,618.0,415.0
1601,570.0,513.0,457.0,618.0,415.0
1602,570.0,513.0,457.0,618.0,415.0
1603,570.0,513.0,457.0,618.0,415.0
1604,570.0,513.0,457.0,618.0,415.0
1605,570.0,513.0,457.0,618.0,415.0
1606,570.0,513.0,457.0,618.0,415.0
1607,570.0,513.0,457.0,618.0,415.0
1608,570.0,513.0,457.0,618.0,415.0
1609,570.0,513.0,457.0,618.0,415.0
1610,570.0,513.0,457.0,618.0,415.0
1611,570.0,513.0,457.0,618.0,415.0
1612,570.0,513.0,457.0,618.0,415.0
1613,570.0,513.0,457.0,618.0,415.0
1614,570.0,513.0,457.0,618.0,415.0
1615,570.0,513.0,457.0,618.0,415.0
1616,570.0,513.0,457.0,618.0,415.0
1617,570.0,513.0,457.0,618.0,415.0
1618,570.0,513.0,457.0,618.0,415.0
1619,570.0,513.0,457.0,618.0,415.0
1620,570.0,513.0,457.0,618.0,415.0
1621,570.0,513.0,457.0,618.0,415.0
1622,570.0,513.0,457.0,618.0,415.0
1623,570.0,513.0,457.0,618.0,415.0
1624,570.0,513.0,457.0,618.0,415.0
1625,570.0,513.0,457.0,618.0,415.0
1626,570.0,513.0,457.0,618.0,415.0
1627,570.0,513.0,457.0,618.0,415.0
1628,570.0,513.0,457.0,618.0,415.0
1629,570.0,513.0,457.0,618.0,415.0
1630,570.0,513.0,457.0,618.0,415.0
1631,570.0,513.0,457.0,618.0,415.0
1632,570.0,513.0,457.0,618.0,415.0
1633,570.0,513.0,457.0,618.0,415.0
1634,570.0,513.0,457.0,618.0,415.0
1635,570.0,513.0,457.0,618.0,415.0
1636,570.0,513.0,457.0,618.0,415.0
1637,570.0,513.0,457.0,618.0,415.0
1638,570.0,513.0,457.0,618.0,415.0
1639,570.0,513.0,457.0,618.0,415.0
1640,570.0,513.0,457.0,618.0,415.0
1641,570.0,513.0,457.0,618.0,415.0
1642,570.0,513.0,457.0,618.0,415.0
1643,570.0,513.0,457.0,618.0,415.0
1644,570.0,513.0,457.0,618.0,415.0
1645,570.0,513.0,457.0,618.0,415.0
1646,570.0,513.0,457.0,618.0,415.0
1647,570.0,513.0,457.0,618.0,415.0
1648,570.0,513.0,457.0,618.0,415.0
1649,570.0,513.0,457.0,618.0,415.0
1650,570.0,513.0,457.0,618.0,415.0
1651,570.0,513.0,457.0,618.0,415.0
1652,570.0,513.0,457.0,618.0,415.0
1653,570.0,513.0,457.0,618.0,415.0
1654,570.0,513.0,457.0,618.0,415.0
1655,570.0,513.0,457.0,618.0,415.0
1656,570.0,513.0,457.0,618.0,415.0
1657,570.0,513.0,457.0,618.0,415.0
1658,570.0,513.0,457.0,618.0,415.0
1659,570.0,513.0,457.0,618.0,415.0
1660,570.0,513.0,457.0,618.0,415.0
1661,570.0,513.0,457.0,618.0,415.0
1662,570.0,513.0,457.0,618.0,415.0
1663,570.0,513.0,457.0,618.0,415.0
1664,570.0,513.0,457.0,618.0,415.0
1665,570.0,513.0,457.0,618.0,415.0
1666,570.0,513.0,457.0,618.0,415.0
1667,570.0,513.0,457.0,618.0,415.0
1668,570.0,513.0,457.0,618.0,415.0
1669,570.0,513.0,457.0,618.0,415.0
1670,570.0,513.0,457.0,618.0,415.0
1671,570.0,513.0,457.0,618.0,415.0
1672,570.0,513.0,457.0,618.0,415.0
1673,570.0,513.0,457.0,618.0,415.0
1674,570.0,513.0,457.0,618.0,415.0
1675,570.0,513.0,457.0,618.0,415.0
1676,570.0,513.0,457.0,618.0,415.0
1677,570.0,513.0,457.0,618.0,415.0
1678,570.0,513.0,457.0,618.0,415.0
1679,570.0,513.0,457.0,618.0,415.0
1680,570.0,513.0,457.0,618.0,415.0
1681,570.0,513.0,457.0,618.0,415.0
1682,570.0,513.0,457.0,618.0,415.0
1683,570.0,513.0,457.0,618.0,415.0
1684,570.0,513.0,457.0,618.0,415.0
1685,570.0,513.0,457.0,618.0,415.0
1686,570.0,513.0,457.0,618.0,415.0
1687,570.0,513.0,457.0,618.0,415.0
1688,570.0,513.0,457.0,618.0,415.0
1689,570.0,513.0,457.0,618.0,415.0
1690,570.0,513.0,457.0,618.0,415.0
1691,570.0,513.0,457.0,618.0,415.0
1692,570.0,513.0,457.0,618.0,415.0
1693,570.0,513.0,457.0,618.0,415.0
1694,570.0,513.0,457.0,618.0,415.0
1695,570.0,513.0,457.0,618.0,415.0
1696,570.0,513.0,457.0,618.0,415.0
1697,570.0,513.0,457.0,618.0,415.0
1698,570.0,513.0,457.0,618.0,415.0
1699,570.0,513.0,457.0,618.0,415.0
1700,570.0,513.0,457.0,618.0,415.0
1701,570.0,513.0,457.0,618.0,415.0
1702,570.0,513.0,457.0,618.0,415.0
1703,570.0,513.0,457.0,618.0,415.0
1704,570.0,513.0,457.0,618.0,415.0
1705,570.0,513.0,457.0,618.0,415.0
1706,570.0,513.0,457.0,618.0,415.0
1707,570.0,513.0,457.0,618.0,415.0
1708,570.0,513.0,457.0,618.0,415.0
1709,570.0,513.0,457.0,618.0,415.0
1710,570.0,513.0,457.0,618.0,415.0
1711,570.0,513.0,457.0,618.0,415.0
1712,570.0,513.0,457.0,618.0,415.0
1713,570.0,513.0,457.0,618.0,415.0
1714,570.0,513.0,457.0,618.0,415.0
1715,570.0,513.0,457.0,618.0,415.0
1716,570.0,513.0,457.0,618.0,415.0
1717,570.0,513.0,457.0,618.0,415.0
1718,570.0,513.0,457.0,618.0,415.0
1719,570.0,513.0,457.0,618.0,415.0
1720,570.0,513.0,457.0,618.0,415.0
1721,570.0,513.0,457.0,618.0,415.0
1722,570.0,513.0,457.0,618.0,415.0
1723,570.0,513.0,457.0,618.0,415.0
1724,570.0,513.0,457.0,618.0,415.0
1725,570.0,513.0,457.0,618.0,415.0
1726,570.0,513.0,457.0,618.0,415.0
1727,570.0,513.0,457.0,618.0,415.0
1728,570.0,513.0,457.0,618.0,415.0
1729,570.0,513.0,457.0,618.0,415.0
1730,570.0,513.0,457.0,618.0,415.0
1731,570.0,513.0,457.0,618.0,415.0
1732,570.0,513.0,457.0,618.0,415.0
1733,570.0,513.0,457.0,618.0,415.0
1734,570.0,513.0,457.0,618.0,415.0
1735,570.0,513.0,457.0,618.0,415.0
1736,570.0,513.0,457.0,618.0,415.0
1737,570.0,513.0,457.0,618.0,415.0
1738,570.0,513.0,457.0,618.0,415.0
1739,570.0,513.0,457.0,618.0,415.0
1740,570.0,513.0,457.0,618.0,415.0
1741,570.0,513.0,457.0,618.0,415.0
1742,570.0,513.0,457.0,618.0,415.0
1743,570.0,513.0,457.0,618.0,415.0
1744,570.0,513.0,457.0,618.0,415.0
1745,570.0,513.0,457.0,618.0,415.0
1746,570.0,513.0,457.0,618.0,415.0
1747,570.0,513.0,457.0,618.0,415.0
1748,570.0,513.0,457.0,618.0,415.0
1749,570.0,513.0,457.0,618.0,415.0
1750,570.0,513.0,457.0,618.0,415.0
1751,570.0,513.0,457.0,618.0,415.0
1752,570.0,513.0,457.0,618.0,415.0
1753,570.0,513.0,457.0,618.0,415.0
1754,570.0,513.0,457.0,618.0,415.0
1755,570.0,513.0,457.0,618.0,415.0
1756,570.0,513.0,457.0,618.0,415.0
1757,570.0,513.0,457.0,618.0,415.0
1758,570.0,513.0,457.0,618.0,415.0
1759,570.0,513.0,457.0,618.0,415.0
1760,570.0,513.0,457.0,618.0,415.0
1761,570.0,513.0,457.0,618.0,415.0
1762,570.0,513.0,457.0,618.0,415.0
1763,570.0,513.0,457.0,618.0,415.0
1764,570.0,513.0,457.0,618.0,415.0
1765,570.0,513.0,457.0,618.0,415.0
1766,570.0,513.0,457.0,618.0,415.0
1767,570.0,513.0,457.0,618.0,415.0
1768,570.0,513.0,457.0,618.0,415.0
1769,570.0,513.0,457.0,618.0,415.0
1770,570.0,513.0,457.0,618.0,415.0
1771,570.0,513.0,457.0,618.0,415.0
1772,570.0,513.0,457.0,618.0,415.0
1773,570.0,513.0,457.0,618.0,415.0
1774,570.0,513.0,457.0,618.0,415.0
1775,570.0,513.0,457.0,618.0,415.0
1776,570.0,513.0,457.0,618.0,415.0
1777,570.0,513.0,457.0,618.0,415.0
1778,570.0,513.0,457.0,618.0,415.0
1779,570.0,513.0,457.0,618.0,415.0
1780,570.0,513.0,457.0,618.0,415.0
1781,570.0,513.0,457.0,618.0,415.0
1782,570.0,513.0,457.0,618.0,415.0
1783,570.0,513.0,457.0,618.0,415.0
1784,570.0,513.0,457.0,618.0,415.0
1785,570.0,513.0,457.0,618.0,415.0
1786,570.0,513.0,457.0,618.0,415.0
1787,570.0,513.0,457.0,618.0,415.0
1788,570.0,513.0,457.0,618.0,415.0
1789,570.0,513.0,457.0,618.0,415.0
1790,570.0,513.0,457.0,618.0,415.0
1791,570.0,513.0,457.0,618.0,415.0
1792,570.0,513.0,457.0,618.0,415.0
1793,570.0,513.0,457.0,618.0,415.0
1794,570.0,513.0,457.0,618.0,415.0
1795,570.0,513.0,457.0,618.0,415.0
1796,570.0,513.0,457.0,618.0,415.0
1797,570.0,513.0,457.0,618.0,415.0
1798,570.0,513.0,457.0,618.0,415.0
1799,570.0,513.0,457.0,618.0,415.0
1800,570.0,513.0,457.0,618.0,415.0
1801,570.0,513.0,457.0,618.0,415.0
1802,570.0,513.0,457.0,618.0,415.0
1803,570.0,513.0,457.0,618.0,415.0
1804,570.0,513.0,457.0,618.0,415.0
1805,570.0,513.0,457.0,618.0,415.0
1806,570.0,513.0,457.0,618.0,415.0
1807,570.0,513.0,457.0,618.0,415.0
1808,570.0,513.0,457.0,618.0,415.0
1809,570.0,513.0,457.0,618.0,415.0
1810,570.0,513.0,457.0,618.0,415.0
1811,570.0,513.0,457.0,618.0,415.0
1812,570.0,513.0,457.0,618.0,415.0
1813,570.0,513.0,457.0,618.0,415.0
1814,570.0,513.0,457.0,618.0,415.0
1815,570.0,513.0,457.0,618.0,415.0
1816,570.0,513.0,457.0,618.0,415.0
1817,570.0,513.0,457.0,618.0,415.0
1818,570.0,513.0,457.0,618.0,415.0
1819,570.0,513.0,457.0,618.0,415.0
1820,570.0,513.0,457.0,618.0,415.0
1821,570.0,513.0,457.0,618.0,415.0
1822,570.0,513.0,457.0,618.0,415.0
1823,570.0,513.0,457.0,618.0,415.0
1824,570.0,513.0,457.0,618.0,415.0
1825,570.0,513.0,457.0,618.0,415.0
1826,570.0,513.0,457.0,618.0,415.0
1827,570.0,513.0,457.0,618.0,415.0
1828,570.0,513.0,457.0,618.0,415.0
1829,570.0,513.0,457.0,618.0,415.0
1830,570.0,513.0,457.0,618.0,415.0
1831,570.0,513.0,457.0,618.0,415.0
1832,570.0,513.0,457.0,618.0,415.0
1833,570.0,513.0,457.0,618.0,415.0
1834,570.0,513.0,457.0,618.0,415.0
1835,570.0,513.0,457.0,618.0,415.0
1836,570.0,513.0,457.0,618.0,415.0
1837,570.0,513.0,457.0,618.0,415.0
1838,570.0,513.0,457.0,618.0,415.0
1839,570.0,513.0,457.0,618.0,415.0
1840,570.0,513.0,457.0,618.0,415.0
1841,570.0,513.0,457.0,618.0,415.0
1842,570.0,513.0,457.0,618.0,415.0
1843,570.0,513.0,457.0,618.0,415.0
1844,570.0,513.0,457.0,618.0,415.0
1845,570.0,513.0,457.0,618.0,415.0
1846,570.0,513.0,457.0,618.0,415.0
1847,570.0,513.0,457.0,618.0,415.0
1848,570.0,513.0,457.0,618.0,415.0
1849,570.0,513.0,457.0,618.0,415.0
1850,570.0,513.0,457.0,618.0,415.0
1851,570.0,513.0,457.0,618.0,415.0
1852,570.0,513.0,457.0,618.0,415.0
1853,570.0,513.0,457.0,618.0,415.0
1854,570.0,513.0,457.0,618.0,415.0
1855,570.0,513.0,457.0,618.0,415.0
1856,570.0,513.0,457.0,618.0,415.0
1857,570.0,513.0,457.0,618.0,415.0
1858,570.0,513.0,457.0,618.0,415.0
1859,570.0,513.0,457.0,618.0,415.0
1860,570.0,513.0,457.0,618.0,415.0
1861,570.0,513.0,457.0,618.0,415.0
1862,570.0,513.0,457.0,618.0,415.0
1863,570.0,513.0,457.0,618.0,415.0
1864,570.0,513.0,457.0,618.0,415.0
1865,570.0,513.0,457.0,618.0,415.0
1866,570.0,513.0,457.0,618.0,415.0
1867,570.0,513.0,457.0,618.0,415.0
1868,570.0,513.0,457.0,618.0,415.0
1869,570.0,513.0,457.0,618.0,415.0
1870,570.0,513.0,457.0,618.0,415.0
1871,570.0,513.0,457.0,618.0,415.0
1872,570.0,513.0,457.0,618.0,415.0
1873,570.0,513.0,457.0,618.0,415.0
1874,570.0,513.0,457.0,618.0,415.0
1875,570.0,513.0,457.0,618.0,415.0
1876,570.0,513.0,457.0,618.0,415.0
1877,570.0,513.0,457.0,618.0,415.0
1878,570.0,513.0,457.0,618.0,415.0
1879,570.0,513.0,457.0,618.0,415.0
1880,570.0,513.0,457.0,618.0,415.0
1881,570.0,513.0,457.0,618.0,415.0
1882,570.0,513.0,457.0,618.0,415.0
1883,570.0,513.0,457.0,618.0,415.0
1884,570.0,513.0,457.0,618.0,415.0
1885,570.0,513.0,457.0,618.0,415.0
1886,570.0,513.0,457.0,618.0,415.0
1887,570.0,513.0,457.0,618.0,415.0
1888,570.0,513.0,457.0,618.0,415.0
1889,570.0,513.0,457.0,618.0,415.0
1890,570.0,513.0,457.0,618.0,415.0
1891,570.0,513.0,457.0,618.0,415.0
1892,570.0,513.0,457.0,618.0,415.0
1893,570.0,513.0,457.0,618.0,415.0
1894,570.0,513.0,457.0,618.0,415.0
1895,570.0,513.0,457.0,618.0,415.0
1896,570.0,513.0,457.0,618.0,415.0
1897,570.0,513.0,457.0,618.0,415.0
1898,570.0,513.0,457.0,618.0,415.0
1899,570.0,513.0,457.0,618.0,415.0
1900,570.0,513.0,457.0,618.0,415.0
1901,570.0,513.0,457.0,618.0,415.0
1902,570.0,513.0,457.0,618.0,415.0
1903,570.0,513.0,457.0,618.0,415.0
1904,570.0,513.0,457.0,618.0,415.0
1905,570.0,513.0,457.0,618.0,415.0
1906,570.0,513.0,457.0,618.0,415.0
1907,570.0,513.0,457.0,618.0,415.0
1908,570.0,513.0,457.0,618.0,415.0
1909,570.0,513.0,457.0,618.0,415.0
1910,570.0,513.0,457.0,618.0,415.0
1911,570.0,513.0,457.0,618.0,415.0
1912,570.0,513.0,457.0,618.0,415.0
1913,570.0,513.0,457.0,618.0,415.0
1914,570.0,513.0,457.0,618.0,415.0
1915,570.0,513.0,457.0,618.0,415.0
1916,570.0,513.0,457.0,618.0,415.0
1917,570.0,513.0,457.0,618.0,415.0
1918,570.0,513.0,457.0,618.0,415.0
1919,570.0,513.0,457.0,618.0,415.0
1920,570.0,513.0,457.0,618.0,415.0
