,IN,Phy,ON,Zoo
2025-04-02,75915052474193.95,853293368034.1821,1142127377352.8293,862255409064.4507
2025-04-03,75717910387007.14,966342001182.2908,1176291424641.7136,867841460405.0085
2025-04-04,75429663852309.92,1129252149953.8413,1222697402239.6968,876804456303.4851
2025-04-05,75125249760523.92,1275546733580.93,1282096610056.6467,899750711504.4741
2025-04-06,74846276345275.45,1355686700647.0823,1354066751135.7258,938228072143.7
2025-04-07,74756341844676.14,1220298035022.103,1431323793615.4666,995040068793.4683
2025-04-08,74614936232616.1,1134066705270.588,1510625283495.6226,1045384576865.1348
2025-04-09,74466066085744.88,1055462038272.7573,1586909546106.1853,1091056008171.4094
2025-04-10,74274607614333.61,1073486442672.4459,1660972654384.164,1124784387865.1055
2025-04-11,74229391305886.11,997859743971.6642,1728912035466.923,1161959491676.025
2025-04-12,74129149921771.48,1018811290550.0719,1792885662121.0308,1182747173768.7314
2025-04-13,73980656731852.53,1072223408470.0891,1857523051019.3237,1203925074376.063
2025-04-14,73894384245363.34,1095593949967.1636,1921806990254.3953,1230327938702.326
2025-04-15,73851700390553.28,1081925718256.9271,1982563919454.7207,1257675573044.0
2025-04-16,73766774515900.78,1100695426727.2585,2043002380446.8474,1283378863030.1506
2025-04-17,73670359171591.47,1127245520939.2812,2104173437216.4749,1307543290691.199
2025-04-18,73577291247013.06,1158089906595.9365,2162767834553.661,1327068707097.025
2025-04-19,73513948155064.34,1159070907741.7659,2220314356204.6567,1347571201380.1006
2025-04-20,73464255046398.27,1157285261832.9048,2276457482487.143,1366553875625.1318
2025-04-21,73491838301171.9,1094306470804.6958,2324964266241.0684,1384777010601.0957
2025-04-22,73423875248141.08,1128910306536.354,2369178005744.905,1388124132713.439
2025-04-23,73345150247952.95,1164763319994.3489,2411787546586.989,1394277915357.4043
2025-04-24,73294076016033.19,1177412561410.037,2452683335868.2246,1406000129894.6768
2025-04-25,73287541742443.67,1158376071093.8335,2488686718533.5938,1422786809268.705
2025-04-26,73290975961606.95,1129070225141.7869,2521497146819.6587,1443005374644.276
2025-04-27,73263689963282.25,1126085624461.6863,2552413753649.534,1463577221904.1514
2025-04-28,73264673300444.33,1088663011961.0151,2581235467969.868,1490831902298.1206
2025-04-29,73426798121516.05,916559280662.5646,2595346243859.627,1531086354126.2507
2025-04-30,73483224377838.98,887756898654.2402,2593939668065.2817,1536325032467.0928
2025-05-01,73514561229090.11,884310183657.6106,2587569556693.3164,1538133331484.0486
2025-05-02,73554192609040.03,879268854096.9137,2576242914842.147,1540651538517.0981
2025-05-03,73641992423597.48,833735082386.3479,2561906268750.5347,1554397662869.6936
2025-05-04,73690070310803.45,825486222725.0864,2544726568936.855,1554285660902.6406
2025-05-05,73701385092053.11,849212392035.3677,2527036952185.447,1544209809401.4348
2025-05-06,73726012533851.45,867745757266.2455,2507696931181.8413,1534193556766.651
2025-05-07,73803111951243.86,849047079515.8043,2485904959444.808,1532549630787.2786
2025-05-08,73857612666979.39,845907347229.8363,2466675467127.4175,1528769856463.0637
2025-05-09,73890823701476.12,848210066616.1097,2448814828425.937,1529877711579.447
2025-05-10,73955726233722.88,819555755956.6985,2427886195294.4814,1543989810068.7612
2025-05-11,74034646844121.08,766217942124.3147,2405378250770.671,1569243460945.8018
2025-05-12,74078391136402.3,740600427421.5588,2382293233849.7134,1589123221449.7217
2025-05-13,74058931856207.9,765606680955.4775,2365188049767.3125,1592672549585.9114
2025-05-14,74047670675239.25,775281466439.0906,2353519395119.502,1604918369627.775
2025-05-15,74079338108686.3,755008663420.6104,2341044825474.1865,1627771830756.562
2025-05-16,74206132799747.16,662703371913.8975,2320093347739.544,1679756793340.6975
2025-05-17,74364301084986.86,570293410145.5764,2285428052533.1763,1733217563605.2793
2025-05-18,74501392515024.81,535260531562.8054,2244137715712.9346,1754586295437.7473
2025-05-19,74572936899362.94,556582643752.0225,2206994448794.0938,1734340124835.692
2025-05-20,74669328757064.73,538242183134.2105,2173107239913.1064,1737480876967.713
2025-05-21,74747836209123.1,549009488882.4712,2142222175348.1045,1713975269504.651
2025-05-22,74774837339784.84,605169599253.0881,2119137213786.4788,1662377859189.831
2025-05-23,74764016232050.36,671112927801.8444,2110478293799.2998,1616904617247.0305
2025-05-24,74751212497626.95,712740772743.554,2112159266362.612,1598365089613.4531
2025-05-25,74718600729414.8,751663316588.1604,2119869573313.9902,1593058897821.789
2025-05-26,74697264453257.62,748583109953.017,2132351272696.706,1614412510204.5276
2025-05-27,74662163407670.69,748181100533.9192,2144526033261.1868,1636261142904.098
2025-05-28,74599084895789.22,777150913768.8306,2156376165926.4526,1642738326992.9917
2025-05-29,74542359339079.95,797442273702.5623,2172958795104.484,1649905976879.7402
2025-05-30,74510418856136.69,797512294535.8524,2190578508046.9023,1658805972351.9219
2025-05-31,74497668157349.14,789309554354.9626,2204760717575.5234,1664646918975.3
2025-06-01,74521652137692.47,764376958902.1697,2212508677343.5884,1673181903289.612
2025-06-02,74483137051547.38,802883995792.0647,2218169733677.4604,1649976418420.1208
2025-06-03,74432504788830.16,853688731703.4341,2225297536848.178,1617370666116.4062
2025-06-04,74359254649699.23,914373276727.3553,2239393048107.263,1578363384924.1497
2025-06-05,74243900169653.72,989512822283.3403,2263185632840.5186,1537805737630.6125
2025-06-06,74090403719972.06,1075992752392.231,2297816763058.252,1503481853700.1287
2025-06-07,73903331859285.34,1179943313338.0562,2339977222141.91,1476708434646.4639
2025-06-08,73693406907106.64,1283139013564.592,2389249432526.048,1464496273457.495
2025-06-09,73486815384409.7,1367602871568.326,2442528558517.5376,1466864870522.1133
2025-06-10,73255685882130.17,1460890640895.4717,2499713620554.5835,1479172023109.4343
2025-06-11,73049483662016.64,1525341890703.5693,2559723232713.1587,1502628519276.4333
2025-06-12,72890489777170.2,1534497489369.518,2623963476595.1016,1536796087047.5037
2025-06-13,72784475872018.64,1495355243078.6826,2685625836511.651,1573863787625.4702
2025-06-14,72661705315257.44,1478520934238.6235,2743602915259.873,1601465595652.9663
2025-06-15,72576429062847.75,1439258799273.8774,2796786410668.429,1625525049605.6008
2025-06-16,72519262371897.44,1387055866911.11,2843700479267.383,1643968178978.623
2025-06-17,72489913877943.97,1309868321936.0525,2883615326169.187,1658659196438.0286
2025-06-18,72482074029781.47,1228217852397.515,2911812188292.9795,1666915597561.6182
2025-06-19,72474939807890.77,1174684414969.359,2927724172395.022,1663513925927.5986
2025-06-20,72466261677033.94,1137262635266.754,2933761278002.285,1656789825461.021
2025-06-21,72543967476180.05,1039099935742.3088,2925887929226.7217,1664123178857.6865
2025-06-22,72650399402776.11,963557621152.9408,2900153891076.954,1666314698341.748
2025-06-23,72764501738162.28,919158171278.7322,2861396534070.8296,1662995547689.686
2025-06-24,72851920042441.73,907438168728.2217,2817774412236.0557,1656297685600.411
2025-06-25,72952232171355.52,873238481752.1266,2774291616335.982,1662424550330.583
2025-06-26,73054940891006.25,832114202087.6521,2729512782378.738,1670491521619.271
2025-06-27,73188729049057.8,760663282422.2869,2681089995811.7705,1688463427591.2651
2025-06-28,73297240154207.84,719003640534.8154,2629087022286.667,1693904064014.6968
2025-06-29,73356467642535.06,730382939466.9617,2577323721449.5625,1673738840657.6118
2025-06-30,73396352519737.5,754155591536.219,2532151519786.579,1646519156945.6123
2025-07-01,73429703687114.81,778020437785.3749,2493158134495.626,1617970756568.2175
2025-07-02,73452431281547.75,802162901809.9513,2461512624715.4946,1588375522632.961
2025-07-03,73457522252204.02,827337235076.0645,2437528441070.6953,1559659588701.6626
2025-07-04,73437162000178.67,859275129918.3888,2420763955955.2915,1531869388923.444
2025-07-05,73392932190615.27,899887353640.0383,2411544235759.9224,1505392321169.4795
2025-07-06,73339543502052.16,939039669735.0765,2409154676356.5527,1485367790805.0315
2025-07-07,73292847981406.53,975863779570.2748,2410473110360.0737,1472848681155.09
2025-07-08,73272616945934.48,991149042644.7126,2414324458883.216,1472256708026.8025
2025-07-09,73345369594066.31,912050239894.9753,2415120488071.675,1500133011002.0474
2025-07-10,73426916065640.1,838231112546.1561,2403923444079.24,1528063822048.6416
2025-07-11,73449725046164.05,834486390499.386,2386166944142.878,1535762123677.3657
2025-07-12,73485020371459.8,824086451831.4341,2368417543734.0957,1545759492251.11
2025-07-13,73516226414310.56,818952033138.6016,2351669885006.4834,1551941515309.4116
2025-07-14,73537562488709.12,821280145461.739,2336143128352.2466,1555461849192.3652
2025-07-15,73558961895342.53,823700247258.2766,2321267867313.4014,1554731341311.8684
2025-07-16,73550195139273.25,849564771209.5908,2310664093106.3574,1539271497159.7517
2025-07-17,73516972823231.33,883165761287.7576,2307970616184.301,1519645997542.291
2025-07-18,73454838723678.4,914146223590.0306,2314744365998.7495,1503244390331.9602
2025-07-19,73410350806847.12,918693266979.0603,2323412567899.346,1495636375573.9854
2025-07-20,73337180008728.98,950992084205.298,2333579378209.8906,1483248355661.4294
2025-07-21,73272063297264.16,973881754594.072,2345551403289.6025,1478628186035.8997
2025-07-22,73224925532414.33,975124824346.866,2357901650749.0835,1484378435210.3743
2025-07-23,73195701568999.86,959649961813.1001,2366742142910.557,1497143679865.267
2025-07-24,73175884884453.27,939039677645.6687,2372047015777.3677,1513036679054.5754
2025-07-25,73170046556635.38,912674335508.2722,2372838582525.7046,1530536049492.4639
2025-07-26,73180533399924.86,875770160756.4199,2369190667293.0186,1548679558986.6724
2025-07-27,73171209684747.77,859555589282.4165,2362497350940.731,1557144194761.1248
2025-07-28,73154650919118.6,851529372423.3286,2354943247636.6694,1559264236355.9502
2025-07-29,73138429391345.81,848154645106.6641,2347424641292.9336,1555430601301.2417
2025-07-30,73138888943145.33,842535083765.4828,2337860438496.91,1547358918600.3286
2025-07-31,73170713860382.5,824415110608.0552,2325208316335.7856,1538776520660.2803
2025-08-01,73206341473903.92,804569250268.5361,2313016736216.5645,1529187378962.9917
2025-08-02,73239042886838.38,789790270742.3264,2301079434338.164,1518879900716.4375
2025-08-03,73284058939960.44,772428327461.2861,2285327551943.24,1512120809146.697
2025-08-04,73339449105153.6,750705627322.103,2266985717357.782,1510072214136.918
2025-08-05,73398870036038.28,727490822790.6339,2247897250803.3545,1512365611893.8088
2025-08-06,73495428784958.53,665212104889.5197,2226821994746.9346,1534177537659.4846
2025-08-07,73596112927317.33,617408585527.6584,2198320998457.6646,1554245797927.6814
2025-08-08,73682399036297.34,607702083310.2935,2167259600743.0317,1561428416370.804
2025-08-09,73782599109879.67,590623317265.3632,2136097018091.1467,1571850668295.239
2025-08-10,73894621674092.16,575639450899.2852,2103598841292.463,1579233489429.5789
2025-08-11,74010565424989.33,563450570771.4971,2071745654749.7637,1585077365484.3267
2025-08-12,74122818177116.4,554607143760.7273,2040739774962.6365,1589070610212.9858
2025-08-13,74222442312828.36,547105418060.39905,2013309600274.8506,1589873216112.6616
2025-08-14,74312821594330.78,534024249171.25073,1988789606138.6338,1588721697075.408
2025-08-15,74427235417297.25,483834841641.7254,1964867060461.8823,1608842662091.9307
2025-08-16,74588003735176.56,412355189618.7599,1932356389650.985,1644987816352.1
2025-08-17,74720423299308.03,397612488091.23346,1895716316834.9531,1640302246994.3333
2025-08-18,74846631301609.58,397432242777.9953,1858937276555.4172,1626265816855.2214
2025-08-19,74961314676479.12,399726381786.43335,1825904651919.754,1614365552808.6575
2025-08-20,75067523769240.62,402411354538.8363,1796245071151.876,1606056289337.6936
2025-08-21,75162725134028.88,419249431411.4582,1769531573204.4092,1587447983440.38
2025-08-22,75263401163379.98,434884284372.49084,1745213196755.7207,1569070617533.7231
2025-08-23,75362876044001.78,451669781581.33484,1724154669639.3777,1549114739059.4817
2025-08-24,75451064274961.95,467632257606.78217,1707245813352.775,1529379504600.9143
2025-08-25,75523746046255.11,483359612341.3228,1694927669577.4736,1509262174676.3599
2025-08-26,75584669580082.69,498494389743.10754,1686269406413.033,1487710737255.5867
2025-08-27,75625727754316.36,511949012741.5059,1682920686030.5454,1466395798182.1196
2025-08-28,75658893134151.11,517163792259.68274,1683075778915.199,1449623925595.332
2025-08-29,75713414770305.34,506690632063.38947,1681702675771.8398,1440335227069.925
2025-08-30,75760364786766.6,509940718084.63525,1680269245858.408,1421909019008.8418
2025-08-31,75815058565931.31,505899467927.20215,1678997915772.3577,1409711840869.8416
2025-09-01,75878247215407.39,500961873499.68896,1676366520599.3157,1399403163538.2808
2025-09-02,75935464746672.28,504787429453.2002,1674104152624.9692,1386960108516.304
2025-09-03,75996896362520.45,509007037723.111,1671825830423.355,1377921862410.9133
2025-09-04,76069441851138.98,510349145106.6843,1668722771199.335,1373496308767.804
2025-09-05,76140778832281.06,510713133946.4494,1665468068067.8623,1373119685772.4429
2025-09-06,76209802516104.86,507355575086.38184,1662056101534.1816,1377706147609.1682
2025-09-07,76283715169260.28,491233643929.5855,1657797894941.6968,1392433261084.143
2025-09-08,76374711930022.9,462806184360.327,1648520054151.3872,1416830510689.6614
2025-09-09,76454076621205.17,455253292703.65515,1634894390307.6833,1429968571764.2825
2025-09-10,76526606972073.73,456015803827.3601,1621080728478.7732,1437214941673.5938
2025-09-11,76591956402931.66,459628925501.2389,1608540664265.403,1439785511852.0337
2025-09-12,76647138313632.94,462922486258.09454,1598186799561.028,1439519974483.0327
2025-09-13,76690245724585.9,462511435051.07666,1590012302042.9316,1438462772109.5955
2025-09-14,76737105197116.31,451312937549.2654,1582577951777.128,1442754325605.2515
2025-09-15,76826097372247.11,420561239860.6185,1569917798419.8652,1464101201201.1587
2025-09-16,76874848776989.75,436537807027.17926,1556457900848.149,1445703245014.879
2025-09-17,76920240407483.08,449262780193.00134,1546519258559.291,1429056303586.4878
2025-09-18,76973903202996.88,453647101376.65015,1539203506434.9973,1420987066617.6157
2025-09-19,77022203535969.52,461377125754.4153,1531846368092.6697,1412509073381.2566
2025-09-20,77071826124245.19,467263771853.84607,1525123970293.717,1403521243447.3354
2025-09-21,77126381169431.64,452039309233.7261,1519368927695.75,1409990584795.434
2025-09-22,77157240661780.55,458391970121.7511,1514785859301.2275,1402138120938.7883
2025-09-23,77199782468790.77,463328321178.27405,1510039538855.234,1394275237669.4526
2025-09-24,77254245702276.64,467202469732.4059,1504453545175.7876,1385129900664.0474
2025-09-25,77314433840173.53,466372188223.2864,1498699553082.6912,1378791443725.827
2025-09-26,77379910485162.16,451347090763.27905,1492276078309.1182,1382091150906.6714
2025-09-27,77442801018749.14,429566954041.9206,1484882428220.5474,1391219092716.1692
2025-09-28,77505256920151.84,408319044939.0001,1474220555148.702,1402685742401.5557
2025-09-29,77525563617014.28,396577051298.77234,1465634692506.1946,1408921821983.4912
2025-09-30,77473368656653.36,370669552452.95667,1457210405344.0498,1436928204144.6362
2025-10-01,77270686226827.53,367677330905.99457,1448512380944.946,1452407636793.718
2025-10-02,77079447345080.61,359735246112.8353,1440185863676.707,1474811600075.8662
2025-10-03,77020138606794.81,361416437428.6519,1429991907634.0674,1480854979798.4263
2025-10-04,77072400837478.77,369813875067.655,1417274739351.1436,1471392518819.9707
2025-10-05,77208799768377.9,382235662095.38416,1404369793471.608,1451726407209.235
2025-10-06,77384311748785.06,400841459751.4674,1393778131388.5547,1424285818935.3057
2025-10-07,77574379480170.88,411611481515.64545,1383946526580.078,1404715798717.7307
2025-10-08,77729714033362.5,410818488407.2621,1375940451171.5042,1400225733178.8467
2025-10-09,77832310911348.62,410689614934.25586,1369488750858.8171,1398228810105.378
2025-10-10,77904951777753.7,398180376801.70337,1362412120294.1287,1410586148872.2686
2025-10-11,77975703456299.97,364658939827.8494,1352544802429.3147,1447728217509.9585
2025-10-12,78063414702532.83,355819202873.3026,1341158491472.9038,1456147047158.3872
2025-10-13,78192164978663.69,354642013338.1002,1329897070911.8337,1454277461723.5273
2025-10-14,78300470496755.62,373781077396.4365,1320908812326.5085,1423099359142.481
2025-10-15,78392248014247.97,390350936806.74976,1313849610550.5916,1390864899735.8557
2025-10-16,78459047986553.34,400978864865.2201,1309427410623.9712,1364428167504.749
2025-10-17,78518295230100.06,390676918156.6565,1304958046161.2046,1362173346138.2278
2025-10-18,78523254688743.62,395451877990.11084,1302719458596.8882,1350125675524.9731
2025-10-19,78584044485556.6,347400062567.55383,1295347876976.5447,1403989040786.4604
2025-10-20,78666050108008.23,338323787969.51086,1286395909194.505,1416275703058.7197
2025-10-21,78737169891821.06,336524089275.26685,1275135239012.3125,1417680906330.6934
2025-10-22,78765141697421.94,347630609811.99713,1264242183889.0457,1398052299502.2002
2025-10-23,78735848546113.38,338504839877.3712,1257293360595.3408,1410486141007.1624
2025-10-24,78588097960891.67,325482048144.6208,1254832592387.7222,1438782687076.0493
2025-10-25,78392473367240.97,312286351735.53076,1253690346023.4763,1465215726001.0715
2025-10-26,78324290541203.83,302938259798.5259,1249669653939.589,1487393142210.588
2025-10-27,78407132342709.27,308103569226.9617,1245934897625.9575,1474437455632.9302
2025-10-28,78463992020087.25,321536812936.1929,1240251895913.097,1445839652687.0156
2025-10-29,78558534713102.58,313214978935.3635,1234350055979.6494,1457815214918.1506
2025-10-30,78743868514598.06,329103343523.5664,1231294934138.6135,1417001923760.2598
2025-10-31,78838711458028.84,336807590791.93036,1226544181617.8188,1390989762906.5615
2025-11-01,78873542648613.94,317738606578.2705,1223496364127.6667,1413479965613.6821
2025-11-02,78929546424706.05,325138331272.9924,1222858482453.441,1390617832477.96
2025-11-03,79038900289358.23,333944524334.3455,1217713264601.823,1363185887894.2908
2025-11-04,79151667322631.9,340877153831.12854,1210012555574.3743,1339505436625.0342
2025-11-05,79015640196552.66,351264279239.807,1203709834193.46,1318915408461.4482
2025-11-06,78680406965660.94,337912375838.8987,1201174383846.1846,1337422774956.24
2025-11-07,78413364400038.2,327138649041.7808,1199793096832.2998,1350226998142.91
2025-11-08,78393674222192.72,332872366377.1852,1196642305557.3877,1335060467557.5645
2025-11-09,78458582921201.4,340501839593.97156,1188804934600.5005,1316361090859.9062
2025-11-10,78581676083716.11,346247397068.31354,1181491763166.628,1294149334322.9836
2025-11-11,78763397269992.08,350957234845.3138,1174267107931.0464,1268794570730.246
2025-11-12,78947545136104.7,354716347856.23364,1164542538387.1726,1243685671891.0164
2025-11-13,79122974679300.2,339190938733.3517,1155962002678.2227,1246098857803.5085
2025-11-14,79207503467827.67,326717828228.1023,1149854952631.9207,1249184759270.025
2025-11-15,79174420682600.67,316597564459.01666,1143317588685.0083,1254118001945.9478
2025-11-16,79188062098758.58,312865479301.8928,1134554962866.9294,1246336427411.4014
2025-11-17,79388637393985.1,311186008558.4703,1125169570744.576,1229655599014.5684
2025-11-18,79599590808876.52,312053653335.26416,1113799228357.376,1204672923554.2659
2025-11-19,79757608543647.72,319970227447.4053,1100308499268.117,1168231248731.0918
2025-11-20,79799389064004.06,328062369326.94116,1086211247383.7275,1135700566723.3958
2025-11-21,79765462568787.64,331254065048.02,1074603279850.839,1117548175932.773
2025-11-22,79726569095039.16,321072980356.7743,1063259209011.9733,1119565285305.1758
2025-11-23,79810923376610.67,314038095263.6101,1053614342824.553,1112285048674.0386
2025-11-24,79959765918685.77,321754741628.7178,1043401002860.252,1081537825740.3821
2025-11-25,80084962973062.2,317705527688.56195,1030296444152.6968,1069634108134.6508
2025-11-26,80152025649600.73,307813072083.509,1016246760598.0897,1066836362265.3223
2025-11-27,80148624128627.94,310117338930.2648,1003837845874.1848,1048221239826.6992
2025-11-28,80120956464897.38,307220293957.26636,991626958750.0726,1040121425755.2032
2025-11-29,80156277624103.42,321671493537.9419,980101236081.829,1007956118204.4343
2025-11-30,80269392134436.83,328057528516.65186,966992170392.49,985515387411.9004
2025-12-01,80441380974379.34,338724728550.7273,953730714010.4915,956688846322.2606
2025-12-02,80624353295714.17,336193662397.8202,940198581544.3894,945546390243.72
2025-12-03,80734987500177.27,339115363904.26776,926618607130.1042,929681076716.9055
2025-12-04,80810477543132.6,333487530724.62476,913237634143.2314,925194196006.6487
2025-12-05,80861669600678.19,321455875548.9982,900985170967.8579,928808673640.0947
2025-12-06,80874172429464.69,321382657055.5757,890115871689.4396,916649543080.8206
2025-12-07,80854076930601.22,326706318642.796,882519158370.1046,901711184867.5833
2025-12-08,80759411118567.83,328348278271.4325,876252338322.1625,891231676269.5383
2025-12-09,80626355805162.23,321321204187.8439,874545950146.3383,888394998300.952
2025-12-10,80477626028708.94,322354166459.7152,878437121359.295,874044980995.5262
2025-12-11,80361871295533.66,314548698378.09406,885100244522.3048,870236764681.0793
2025-12-12,80356512833157.81,311066884303.1577,888233805872.3541,861809719244.0996
2025-12-13,80343885462891.6,308520494767.5365,882791936672.2078,855783697016.6431
2025-12-14,80195875372809.78,309901578511.95154,876134111257.6415,850124121166.8638
2025-12-15,79857456264468.52,306242562173.99335,875654270390.5603,851862633924.165
2025-12-16,79601808641754.98,312372480333.735,878849986958.5985,839715377859.9614
2025-12-17,79449635376041.66,312020947085.03955,876839194957.4948,832324431163.9971
2025-12-18,79338785357152.47,318713293623.7152,874593897180.4414,818462621813.7848
2025-12-19,79229761151472.62,313989864162.34875,866416682716.2295,817724530405.626
2025-12-20,79258324446819.75,317801237167.6825,858216353893.2493,804494304117.3422
2025-12-21,79286562324188.31,320869185716.1829,847128014238.1532,792205192564.494
2025-12-22,79283758735380.92,324490149427.45984,836108135616.382,780900673836.0342
2025-12-23,79299967845901.36,324600914378.2056,825224440427.5502,776736073340.9956
2025-12-24,79417412072778.7,326096714560.0601,813488266340.6907,765903610860.7102
2025-12-25,79605438236665.4,321749023942.16547,801601957492.8022,761398824226.815
2025-12-26,79749281979587.9,324545155961.068,789725276502.3262,747795697882.4436
2025-12-27,79858486314354.97,329840272392.2235,778650552493.0424,733727630638.5449
2025-12-28,79939534443624.12,341675417730.04114,767497021975.0605,715364193297.1117
2025-12-29,80021331290074.22,344146341492.3835,754512722287.4005,704107739641.9203
2025-12-30,80086481554721.16,353322460652.52246,741411580283.2666,687809261579.6526
2025-12-31,80116915424824.9,360401597049.3456,728923015585.4165,675927104006.0967
