,PugC_MP,PugC_SE,PugN_MP,PugN_SE,JdFE_MP,JdFE_SE,JdFW_MP,JdFE_SW,SoGC_MP,SoGC_SE,SoGN_MP,SoGN_SE,Fraser_MP,Fraser_SE
0,53.89419788542241,2.284563967693979,53.89419788542241,2.284563967693979,53.89419788542241,2.284563967693979,13.89471222556525,0.6729698760563504,53.89419788542241,2.284563967693979,53.89419788542241,2.284563967693979,253.18757584872225,3.6065336106900374
1,19.086773846473736,1.1777312100370008,19.086773846473736,1.1777312100370008,19.086773846473736,1.1777312100370008,9.800408843897548,0.5599374363373449,19.086773846473736,1.1777312100370008,19.086773846473736,1.1777312100370008,91.95253263681806,1.8342975448376289
2,22.68171482932803,7.617414587802275,22.68171482932803,7.617414587802275,22.68171482932803,7.617414587802275,7.543679038738651,0.49807415236507263,22.68171482932803,7.617414587802275,22.68171482932803,7.617414587802275,72.20837909708402,1.5917551059934372
3,9.83731439488791,0.9204527323095516,9.83731439488791,0.9204527323095516,9.83731439488791,0.9204527323095516,4.674433517702415,0.39212090553764617,9.83731439488791,0.9204527323095516,9.83731439488791,0.9204527323095516,49.30914402049821,1.4330048534161448
4,6.6342795550296225,0.5776047937114532,6.6342795550296225,0.5776047937114532,6.6342795550296225,0.5776047937114532,3.9328601201051576,0.35803576913305935,6.6342795550296225,0.5776047937114532,6.6342795550296225,0.5776047937114532,27.254399050784652,0.9781924501839937
5,5.490133601483349,0.5535647036057416,5.490133601483349,0.5535647036057416,5.490133601483349,0.5535647036057416,3.7399018149385284,0.34769182633031337,5.490133601483349,0.5535647036057416,5.490133601483349,0.5535647036057416,15.376504329534654,0.7635433025908749
6,4.476588372998673,0.4348081196589714,4.476588372998673,0.4348081196589714,4.476588372998673,0.4348081196589714,3.0957280362491963,0.3150457178971278,4.476588372998673,0.4348081196589714,4.476588372998673,0.4348081196589714,9.051156375136452,0.5610625647362119
7,3.7569282764794343,0.48349330725617246,3.7569282764794343,0.48349330725617246,3.7569282764794343,0.48349330725617246,3.35240019088639,0.3322765493178721,3.7569282764794343,0.48349330725617246,3.7569282764794343,0.48349330725617246,4.3270407383457945,0.4009161399606982
8,2.8419527914550846,0.35377384630900754,2.8419527914550846,0.35377384630900754,2.8419527914550846,0.35377384630900754,2.3518493113692673,0.29026673669958225,2.8419527914550846,0.35377384630900754,2.8419527914550846,0.35377384630900754,2.210638407470182,0.2615982690111686
9,2.5790545785663217,0.28899463423255767,2.5790545785663217,0.28899463423255767,2.5790545785663217,0.28899463423255767,1.8671070573813158,0.2496858019052723,2.5790545785663217,0.28899463423255767,2.5790545785663217,0.28899463423255767,1.7866722336390461,0.24092703713458608
10,2.867767521172623,0.35725340204868206,2.867767521172623,0.35725340204868206,2.867767521172623,0.35725340204868206,1.3818360274699377,0.2125278811591586,2.867767521172623,0.35725340204868206,2.867767521172623,0.35725340204868206,1.1674441526344177,0.19756718860413558
11,2.24172308094066,0.2932021488836531,2.24172308094066,0.2932021488836531,2.24172308094066,0.2932021488836531,1.3456525767864722,0.20951679842673582,2.24172308094066,0.2932021488836531,2.24172308094066,0.2932021488836531,0.6467819393086112,0.14651537913279838
12,2.293629311794573,0.2787453329888026,2.293629311794573,0.2787453329888026,2.293629311794573,0.2787453329888026,1.3699164692124353,0.2056627188001513,2.293629311794573,0.2787453329888026,2.293629311794573,0.2787453329888026,0.6750798281815492,0.1659338715414785
13,2.3972374363764466,0.2918146844788209,2.3972374363764466,0.2918146844788209,2.3972374363764466,0.2918146844788209,0.8191167621017478,0.15907686654094225,2.3972374363764466,0.2918146844788209,2.3972374363764466,0.2918146844788209,0.22250821792749328,0.0983411897583832
14,2.564466248019931,0.31007868640622704,2.564466248019931,0.31007868640622704,2.564466248019931,0.31007868640622704,1.0788914035049735,0.18013347492512516,2.564466248019931,0.31007868640622704,2.564466248019931,0.31007868640622704,0.46661429057417625,0.1198002228724855
15,1.8314194125321244,0.2515004710860351,1.8314194125321244,0.2515004710860351,1.8314194125321244,0.2515004710860351,1.1837433383741602,0.19393183789911386,1.8314194125321244,0.2515004710860351,1.8314194125321244,0.2515004710860351,0.2986580818340712,0.09396177319286365
16,1.505513719614844,0.2196609676649621,1.505513719614844,0.2196609676649621,1.505513719614844,0.2196609676649621,0.5494091664073439,0.12200176286851619,1.505513719614844,0.2196609676649621,1.505513719614844,0.2196609676649621,0.1386730669637738,0.06183662653997238
17,1.9848197681511397,0.23487114297476813,1.9848197681511397,0.23487114297476813,1.9848197681511397,0.23487114297476813,0.7001621151790886,0.12866304146587731,1.9848197681511397,0.23487114297476813,1.9848197681511397,0.23487114297476813,0.0,0.0
18,1.6721007769494287,0.1828387561644588,1.6721007769494287,0.1828387561644588,1.6721007769494287,0.1828387561644588,0.47076966194898134,0.09514391094821846,1.6721007769494287,0.1828387561644588,1.6721007769494287,0.1828387561644588,0.17795847334572423,0.05915535325229385
19,1.3685701951442109,0.1432223765052276,1.3685701951442109,0.1432223765052276,1.3685701951442109,0.1432223765052276,0.6082895978375862,0.09550422689870378,1.3685701951442109,0.1432223765052276,1.3685701951442109,0.1432223765052276,0.17514500657081664,0.05036533149225861
20,1.6359058691694373,0.13706173590698995,1.6359058691694373,0.13706173590698995,1.6359058691694373,0.13706173590698995,0.4218836103448721,0.06561235738673928,1.6359058691694373,0.13706173590698995,1.6359058691694373,0.13706173590698995,0.079152758203194,0.02790596314268085
21,1.3435938418528686,0.10390852365812109,1.3435938418528686,0.10390852365812109,1.3435938418528686,0.10390852365812109,0.27796473431117347,0.04210053269269003,1.3435938418528686,0.10390852365812109,1.3435938418528686,0.10390852365812109,0.08272975456227234,0.022827198542184988
22,1.104600004661551,0.07944610082738235,1.104600004661551,0.07944610082738235,1.104600004661551,0.07944610082738235,0.21591412239767993,0.03624296736474493,1.104600004661551,0.07944610082738235,1.104600004661551,0.07944610082738235,0.06130233804871362,0.016763650550714167
23,1.0202701598360373,0.0659314635277506,1.0202701598360373,0.0659314635277506,1.0202701598360373,0.0659314635277506,0.09351473988993943,0.018919932346317066,1.0202701598360373,0.0659314635277506,1.0202701598360373,0.0659314635277506,0.06069616084117205,0.012813177262655705
24,0.7395802054755104,0.048606913960014736,0.7395802054755104,0.048606913960014736,0.7395802054755104,0.048606913960014736,0.04848497605298233,0.013660906003535726,0.7395802054755104,0.048606913960014736,0.7395802054755104,0.048606913960014736,0.05072228241343637,0.010011503233813774
25,0.5739618281849094,0.040583187610874684,0.5739618281849094,0.040583187610874684,0.5739618281849094,0.040583187610874684,0.024578885496445064,0.007747149666230286,0.5739618281849094,0.040583187610874684,0.5739618281849094,0.040583187610874684,0.031156794651262955,0.007058811367306103
26,0.405868894597359,0.03052824355514986,0.405868894597359,0.03052824355514986,0.405868894597359,0.03052824355514986,0.023126836071936854,0.005964390827786693,0.405868894597359,0.03052824355514986,0.405868894597359,0.03052824355514986,0.02304426074599634,0.005674303087054957
27,0.307246979874491,0.02348592581310017,0.307246979874491,0.02348592581310017,0.307246979874491,0.02348592581310017,0.016407546276202573,0.004767889825052671,0.307246979874491,0.02348592581310017,0.307246979874491,0.02348592581310017,0.016116568498605464,0.004556023489211171
28,0.18485214580323245,0.019908699579130478,0.18485214580323245,0.019908699579130478,0.18485214580323245,0.019908699579130478,0.013717139327914114,0.004027114221160335,0.18485214580323245,0.019908699579130478,0.18485214580323245,0.019908699579130478,0.011720325639594667,0.003786392176086248
29,0.11434526111373221,0.020525757392678548,0.11434526111373221,0.020525757392678548,0.11434526111373221,0.020525757392678548,0.0074198449249628755,0.002806981194291274,0.11434526111373221,0.020525757392678548,0.11434526111373221,0.020525757392678548,0.018343395643041344,0.004609677896364986
30,0.019418186288167685,0.013255919334099016,0.019418186288167685,0.013255919334099016,0.019418186288167685,0.013255919334099016,0.0016297941742496086,0.0037014432817291274,0.019418186288167685,0.013255919334099016,0.019418186288167685,0.013255919334099016,0.014490208593764278,0.00404632197994832
31,0.001287201766038992,0.0029460227515202405,0.001287201766038992,0.0029460227515202405,0.001287201766038992,0.0029460227515202405,0.0,0.0,0.001287201766038992,0.0029460227515202405,0.001287201766038992,0.0029460227515202405,0.009220199126153152,0.0032095044571747063
32,0.001236718025625949,0.0016065113196145535,0.001236718025625949,0.0016065113196145535,0.001236718025625949,0.0016065113196145535,0.0,0.0,0.001236718025625949,0.0016065113196145535,0.001236718025625949,0.0016065113196145535,0.0055351909327238605,0.0037823936114787828
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008264871524776254,0.0030537446141212883
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027364078693213616,0.002025576766726287
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013861325527692034,0.002495228588158382
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
